id_cliente,nombre_cliente,provincia,localidad,categoria_cliente
2873,Aldana Valdez,Corrientes,Curuzú Cuatiá,kiosco
2874,Ana Valdez,Corrientes,Mercedes,restaurante
2875,Brenda Rojas,Chaco,General San Martín,supermercado
2876,Federico Vera,Formosa,Pirané,distribuidor
2877,Mario Silva,Formosa,Riacho He-Hé,supermercado
2878,Rocío Ramírez,Chaco,Puerto Vilelas,distribuidor
2879,Agustín Gutiérrez,Formosa,Herradura,almacén
2880,Mario López,Formosa,Pirané,supermercado
2881,Esteban Flores,Corrientes,Bella Vista,supermercado
2882,Ana Benítez,Misiones,Oberá,supermercado
2883,Mario Medina,Corrientes,Esquina,almacén
2884,Esteban Ramírez,Formosa,Riacho He-Hé,distribuidor
2885,Florencia Franco,Misiones,Leandro N. Alem,kiosco
2886,Carlos Suárez,Chaco,Presidencia Roque Sáenz Peña,almacén
2887,Agustín López,Misiones,Puerto Iguazú,restaurante
2888,Damián Martínez,Formosa,El Colorado,restaurante
2889,Nicolás Duarte,Corrientes,Mercedes,almacén
2890,María Benítez,Misiones,Puerto Iguazú,supermercado
2891,Aldana Vera,Chaco,Resistencia,almacén
2892,José Torres,Corrientes,Saladas,almacén
2893,Ezequiel Romero,Misiones,Montecarlo,kiosco
2894,Gabriel Duarte,Formosa,El Colorado,distribuidor
2895,Gabriel Gutiérrez,Corrientes,Ituzaingó,distribuidor
2896,Laura Cardozo,Formosa,Pirané,kiosco
2897,Pablo Gutiérrez,Misiones,Jardín América,kiosco
2898,Valeria Gómez,Corrientes,Ituzaingó,almacén
2899,Romina Villalba,Misiones,Montecarlo,supermercado
2900,Nicolás Medina,Formosa,Las Lomitas,restaurante
2901,Florencia Villalba,Corrientes,Ituzaingó,supermercado
2902,Dario Torres,Formosa,Riacho He-Hé,distribuidor
2903,Brenda Torres,Corrientes,Curuzú Cuatiá,almacén
2904,Nadia Rojas,Corrientes,Curuzú Cuatiá,supermercado
2905,Brenda Aguirre,Corrientes,Bella Vista,distribuidor
2906,Mario Pérez,Corrientes,Goya,almacén
2907,Mario Valdez,Misiones,San Vicente,distribuidor
2908,Dario Ramírez,Chaco,Quitilipi,supermercado
2909,Carlos Álvarez,Misiones,Montecarlo,distribuidor
2910,Ana Franco,Corrientes,Curuzú Cuatiá,almacén
2911,Juan Ramírez,Chaco,Las Breñas,supermercado
2912,Nadia Vera,Corrientes,Saladas,restaurante
2913,Dario Gutiérrez,Corrientes,Goya,almacén
2914,José Villalba,Corrientes,Saladas,supermercado
2915,Laura Fernández,Corrientes,Corrientes,kiosco
2916,Ezequiel Castro,Chaco,Barranqueras,restaurante
2917,Valeria Gómez,Formosa,Ibarreta,restaurante
2918,Marta Gutiérrez,Misiones,Oberá,distribuidor
2919,Maximiliano Martínez,Chaco,Puerto Vilelas,supermercado
2920,Ana Castro,Chaco,Resistencia,distribuidor
2921,Laura Álvarez,Corrientes,Saladas,almacén
2922,Esteban Sosa,Chaco,Villa Ángela,restaurante
2923,Noelia Cardozo,Chaco,Fontana,supermercado
2924,Aldana Suárez,Chaco,Villa Ángela,kiosco
2925,Ana Benítez,Corrientes,Bella Vista,supermercado
2926,Ariel Martínez,Chaco,Fontana,supermercado
2927,María Franco,Misiones,Apóstoles,restaurante
2928,Federico Castro,Corrientes,Bella Vista,supermercado
2929,Brenda Pérez,Misiones,Eldorado,distribuidor
2930,Brenda Fernández,Corrientes,Esquina,supermercado
2931,María Medina,Chaco,Quitilipi,kiosco
2932,Laura Ramírez,Formosa,Herradura,almacén
2933,Ezequiel Martínez,Corrientes,Esquina,kiosco
2934,Nadia Suárez,Formosa,Comandante Fontana,supermercado
2935,Mario Cardozo,Formosa,Pirané,distribuidor
2936,Daniel Molina,Chaco,Charata,almacén
2937,Sofía Vera,Misiones,Puerto Iguazú,restaurante
2938,Daniel Villalba,Corrientes,Paso de los Libres,restaurante
2939,María Molina,Chaco,Charata,restaurante
2940,Elena Gutiérrez,Corrientes,Curuzú Cuatiá,kiosco
2941,Aldana Ramírez,Misiones,Apóstoles,kiosco
2942,Esteban Aguirre,Misiones,Aristóbulo del Valle,kiosco
2943,Maximiliano Álvarez,Chaco,Quitilipi,distribuidor
2944,Lucía Ramírez,Corrientes,Saladas,almacén
2945,Nicolás Torres,Misiones,Oberá,restaurante
2946,Elena López,Chaco,Presidencia Roque Sáenz Peña,restaurante
2947,Ezequiel Álvarez,Corrientes,Ituzaingó,distribuidor
2948,Aldana Benítez,Chaco,Las Breñas,almacén
2949,Laura Molina,Chaco,Las Breñas,distribuidor
2950,Nicolás Valdez,Misiones,Posadas,distribuidor
2951,Sofía Vera,Chaco,Las Breñas,distribuidor
2952,Valeria Medina,Chaco,Fontana,restaurante
2953,Elena Sosa,Misiones,Eldorado,kiosco
2954,María Vera,Formosa,El Colorado,kiosco
2955,Laura Molina,Corrientes,Mercedes,kiosco
2956,Hernán Cardozo,Formosa,Herradura,supermercado
2957,Pablo López,Formosa,Las Lomitas,almacén
2958,Laura Suárez,Corrientes,Paso de los Libres,restaurante
2959,Elena Fernández,Corrientes,Ituzaingó,distribuidor
2960,Valeria Suárez,Corrientes,Esquina,supermercado
2961,Daniel Rojas,Chaco,Resistencia,restaurante
2962,Diego Castro,Misiones,San Vicente,kiosco
2963,José Medina,Chaco,Quitilipi,supermercado
2964,Julieta Duarte,Misiones,Jardín América,distribuidor
2965,Ivana Fernández,Misiones,Jardín América,restaurante
2966,Sofía Torres,Chaco,Charata,restaurante
2967,Gabriel López,Misiones,Apóstoles,distribuidor
2968,Diego Villalba,Chaco,Las Breñas,restaurante
2969,Federico Franco,Formosa,Las Lomitas,kiosco
2970,María Ramírez,Chaco,Fontana,kiosco
2971,Nicolás Silva,Chaco,Barranqueras,distribuidor
2972,Nadia López,Misiones,Montecarlo,almacén
2973,Daniel Benítez,Chaco,Barranqueras,distribuidor
2974,Daniel López,Chaco,Presidencia Roque Sáenz Peña,distribuidor
2975,Lucía Romero,Formosa,Riacho He-Hé,kiosco
2976,Laura Franco,Formosa,Clorinda,almacén
2977,Agustín Flores,Formosa,Riacho He-Hé,distribuidor
2978,Maximiliano López,Formosa,Ibarreta,distribuidor
2979,Sofía Villalba,Misiones,Puerto Iguazú,restaurante
2980,Mario Fernández,Formosa,Pirané,supermercado
2981,Noelia Cardozo,Formosa,Riacho He-Hé,distribuidor
2982,Ariel Aguirre,Misiones,San Vicente,restaurante
2983,Aldana Álvarez,Formosa,Herradura,distribuidor
2984,Cintia Vera,Misiones,Oberá,kiosco
2985,Aldana Rojas,Formosa,Riacho He-Hé,restaurante
2986,Julieta Valdez,Corrientes,Ituzaingó,distribuidor
2987,Damián Franco,Formosa,Las Lomitas,kiosco
2988,Ivana Franco,Formosa,Clorinda,distribuidor
2989,Aldana Silva,Formosa,Formosa,supermercado
2990,Carlos Valdez,Misiones,Montecarlo,restaurante
2991,Luis Domínguez,Chaco,Puerto Vilelas,distribuidor
2992,Nadia Gutiérrez,Formosa,Riacho He-Hé,restaurante
2993,Julieta Sosa,Formosa,Comandante Fontana,restaurante
2994,Noelia Martínez,Chaco,Quitilipi,supermercado
2995,Marta Vera,Formosa,Las Lomitas,restaurante
2996,Dario Molina,Corrientes,Mercedes,almacén
2997,Lucía Molina,Corrientes,Curuzú Cuatiá,restaurante
2998,Juan Álvarez,Formosa,El Colorado,supermercado
2999,Elena Benítez,Corrientes,Mercedes,almacén
3000,Sofía García,Corrientes,Ituzaingó,restaurante
3001,Romina García,Formosa,Pirané,kiosco
3002,Valeria Martínez,Misiones,Leandro N. Alem,distribuidor
3003,Gabriel López,Chaco,Barranqueras,kiosco
3004,Lucía Acosta,Corrientes,Paso de los Libres,distribuidor
3005,Ana Álvarez,Chaco,Resistencia,distribuidor
3006,Diego Martínez,Formosa,Formosa,almacén
3007,Federico Suárez,Misiones,Aristóbulo del Valle,supermercado
3008,Cintia López,Chaco,General San Martín,distribuidor
3009,Lucía Valdez,Formosa,Clorinda,restaurante
3010,José Valdez,Chaco,Resistencia,kiosco
3011,Maximiliano Gutiérrez,Corrientes,Bella Vista,supermercado
3012,Sofía Valdez,Corrientes,Curuzú Cuatiá,restaurante
3013,Florencia Acosta,Formosa,Clorinda,distribuidor
3014,Sofía Gómez,Formosa,Formosa,almacén
3015,Julieta Molina,Misiones,Apóstoles,almacén
3016,José López,Corrientes,Bella Vista,restaurante
3017,Gabriel Martínez,Corrientes,Ituzaingó,almacén
3018,Romina Franco,Formosa,Ibarreta,supermercado
3019,Aldana Martínez,Chaco,Barranqueras,kiosco
3020,Ezequiel Molina,Corrientes,Mercedes,supermercado
3021,Gabriel Romero,Misiones,Apóstoles,almacén
3022,Noelia López,Corrientes,Saladas,kiosco
3023,Aldana Silva,Formosa,Clorinda,almacén
3024,Pablo Flores,Misiones,Leandro N. Alem,almacén
3025,Laura Álvarez,Corrientes,Bella Vista,distribuidor
3026,Laura Pérez,Chaco,Las Breñas,kiosco
3027,Ana Medina,Chaco,Quitilipi,distribuidor
3028,Rocío Pérez,Formosa,Herradura,kiosco
3029,Noelia Castro,Formosa,Clorinda,kiosco
3030,Sofía Valdez,Corrientes,Saladas,supermercado
3031,Pablo Gómez,Corrientes,Saladas,restaurante
3032,Carlos Medina,Chaco,Villa Ángela,almacén
3033,Agustín López,Chaco,General San Martín,supermercado
3034,Brenda Gómez,Chaco,Las Breñas,kiosco
3035,Gabriel Sosa,Corrientes,Curuzú Cuatiá,distribuidor
3036,Federico Suárez,Misiones,Eldorado,kiosco
3037,Carlos Rojas,Misiones,Eldorado,distribuidor
3038,Federico Benítez,Chaco,Puerto Vilelas,supermercado
3039,Ivana Medina,Chaco,Resistencia,distribuidor
3040,Ariel Benítez,Corrientes,Mercedes,supermercado
3041,Romina Villalba,Misiones,Jardín América,kiosco
3042,Brenda Gutiérrez,Formosa,Herradura,kiosco
3043,Damián Romero,Formosa,Clorinda,kiosco
3044,Ivana Vera,Chaco,Las Breñas,kiosco
3045,Lucía López,Chaco,Puerto Vilelas,distribuidor
3046,Romina Medina,Chaco,Fontana,supermercado
3047,Ana García,Corrientes,Saladas,restaurante
3048,Maximiliano Domínguez,Corrientes,Mercedes,restaurante
3049,Juan Torres,Misiones,Posadas,almacén
3050,Nadia Benítez,Corrientes,Saladas,supermercado
3051,Valeria Álvarez,Misiones,Aristóbulo del Valle,supermercado
3052,Diego Valdez,Corrientes,Esquina,restaurante
3053,Elena Fernández,Chaco,Quitilipi,restaurante
3054,Carlos Suárez,Corrientes,Bella Vista,almacén
3055,Elena Torres,Chaco,Barranqueras,distribuidor
3056,Cintia Aguirre,Formosa,Riacho He-Hé,supermercado
3057,Hernán Valdez,Misiones,Jardín América,restaurante
3058,Nicolás Torres,Misiones,Jardín América,distribuidor
3059,Carlos Duarte,Corrientes,Virásoro,restaurante
3060,María Fernández,Chaco,Charata,supermercado
3061,Pablo Álvarez,Chaco,Presidencia Roque Sáenz Peña,supermercado
3062,Carlos Suárez,Corrientes,Curuzú Cuatiá,kiosco
3063,Lucía Fernández,Chaco,Las Breñas,distribuidor
3064,Ariel Pérez,Misiones,Oberá,kiosco
3065,Pablo Martínez,Chaco,Villa Ángela,distribuidor
3066,Diego García,Chaco,Resistencia,distribuidor
3067,María Gómez,Corrientes,Saladas,almacén
3068,Rocío Pérez,Misiones,Montecarlo,kiosco
3069,Noelia Valdez,Misiones,Jardín América,almacén
3070,Jorge Valdez,Corrientes,Corrientes,supermercado
3071,Ezequiel Rojas,Formosa,Formosa,distribuidor
3072,Hernán Domínguez,Chaco,Barranqueras,almacén
3073,Hernán Romero,Misiones,Montecarlo,distribuidor
3074,José Pérez,Corrientes,Virásoro,kiosco
3075,Gabriel Medina,Formosa,Las Lomitas,supermercado
3076,Agustín Ramírez,Misiones,Posadas,restaurante
3077,Lucía Molina,Corrientes,Ituzaingó,supermercado
3078,Valeria Flores,Formosa,Formosa,supermercado
3079,Ezequiel Suárez,Corrientes,Esquina,supermercado
3080,Romina García,Misiones,Oberá,supermercado
3081,José Villalba,Chaco,Quitilipi,kiosco
3082,Aldana Duarte,Formosa,Ibarreta,kiosco
3083,Damián Molina,Corrientes,Virásoro,kiosco
3084,Elena Villalba,Formosa,Las Lomitas,kiosco
3085,Ana Acosta,Corrientes,Esquina,restaurante
3086,Esteban Martínez,Corrientes,Bella Vista,supermercado
3087,Elena García,Corrientes,Esquina,supermercado
3088,Lucía Aguirre,Formosa,Riacho He-Hé,kiosco
3089,Agustín Villalba,Chaco,Fontana,supermercado
3090,Valeria Aguirre,Corrientes,Virásoro,supermercado
3091,Carlos Pérez,Chaco,General San Martín,restaurante
3092,Diego Vera,Formosa,Riacho He-Hé,supermercado
3093,Hernán Vera,Corrientes,Saladas,restaurante
3094,Esteban López,Formosa,Formosa,distribuidor
3095,Ariel Álvarez,Chaco,Barranqueras,kiosco
3096,Florencia Medina,Formosa,Comandante Fontana,distribuidor
3097,Ivana Vera,Corrientes,Esquina,restaurante
3098,Noelia Duarte,Formosa,Riacho He-Hé,kiosco
3099,Maximiliano López,Formosa,Comandante Fontana,distribuidor
3100,Brenda Benítez,Misiones,Puerto Iguazú,kiosco
3101,Ana Martínez,Formosa,Formosa,almacén
3102,Noelia Ramírez,Corrientes,Bella Vista,supermercado
3103,Gabriel Ramírez,Formosa,Formosa,supermercado
3104,Aldana Pérez,Misiones,Eldorado,kiosco
3105,Marta Pérez,Formosa,El Colorado,almacén
3106,Valeria Suárez,Chaco,Fontana,distribuidor
3107,Dario Flores,Formosa,Herradura,kiosco
3108,Nicolás Vera,Chaco,Barranqueras,kiosco
3109,Sofía Valdez,Chaco,General San Martín,almacén
3110,Rocío López,Formosa,Las Lomitas,almacén
3111,Rocío Martínez,Corrientes,Paso de los Libres,distribuidor
3112,Maximiliano Franco,Formosa,Pirané,supermercado
3113,Esteban Flores,Formosa,Herradura,restaurante
3114,Diego Valdez,Misiones,Posadas,kiosco
3115,Elena García,Chaco,Puerto Vilelas,supermercado
3116,Florencia Franco,Formosa,Ibarreta,restaurante
3117,Dario Vera,Corrientes,Saladas,restaurante
3118,Damián Pérez,Corrientes,Curuzú Cuatiá,supermercado
3119,Jorge Vera,Chaco,Puerto Vilelas,kiosco
3120,Luis Gómez,Formosa,Riacho He-Hé,distribuidor
3121,Carlos Torres,Corrientes,Goya,distribuidor
3122,Elena Acosta,Misiones,Leandro N. Alem,almacén
3123,Marta Fernández,Chaco,Presidencia Roque Sáenz Peña,kiosco
3124,Valeria Martínez,Chaco,Villa Ángela,distribuidor
3125,Ariel Martínez,Formosa,Las Lomitas,almacén
3126,Ezequiel Medina,Chaco,Quitilipi,distribuidor
3127,Jorge Ramírez,Corrientes,Saladas,distribuidor
3128,Damián Fernández,Misiones,Jardín América,kiosco
3129,Lucía Acosta,Misiones,Montecarlo,restaurante
3130,Juan García,Formosa,Laguna Blanca,restaurante
3131,Rocío Molina,Formosa,Laguna Blanca,almacén
3132,Federico Valdez,Chaco,Las Breñas,distribuidor
3133,Luis Álvarez,Chaco,Quitilipi,restaurante
3134,Brenda Domínguez,Corrientes,Goya,distribuidor
3135,Aldana Fernández,Corrientes,Bella Vista,kiosco
3136,Noelia Rojas,Misiones,Puerto Iguazú,distribuidor
3137,Elena Pérez,Misiones,Apóstoles,distribuidor
3138,Dario Martínez,Misiones,Aristóbulo del Valle,distribuidor
3139,María Medina,Formosa,Formosa,kiosco
3140,Esteban Villalba,Chaco,Barranqueras,almacén
3141,Ariel Molina,Corrientes,Ituzaingó,kiosco
3142,Esteban Domínguez,Corrientes,Esquina,almacén
3143,Ariel Acosta,Chaco,Barranqueras,restaurante
3144,Hernán Cardozo,Corrientes,Goya,distribuidor
3145,Luis Domínguez,Corrientes,Virásoro,kiosco
3146,Florencia Álvarez,Chaco,Las Breñas,distribuidor
3147,Cintia Álvarez,Formosa,Las Lomitas,restaurante
3148,Juan López,Misiones,Apóstoles,supermercado
3149,Gabriel Gómez,Corrientes,Virásoro,distribuidor
3150,Ezequiel Sosa,Corrientes,Virásoro,supermercado
3151,Carlos Álvarez,Chaco,Las Breñas,restaurante
3152,Agustín Benítez,Corrientes,Esquina,kiosco
3153,Noelia Martínez,Formosa,Riacho He-Hé,kiosco
3154,Dario Gutiérrez,Misiones,Posadas,distribuidor
3155,Noelia López,Formosa,Clorinda,distribuidor
3156,Rocío López,Formosa,Ibarreta,almacén
3157,Brenda Rojas,Chaco,Barranqueras,kiosco
3158,Ezequiel Villalba,Formosa,Las Lomitas,distribuidor
3159,María Franco,Formosa,El Colorado,distribuidor
3160,Luis Villalba,Formosa,Herradura,kiosco
3161,Ariel Silva,Formosa,Riacho He-Hé,supermercado
3162,Elena Domínguez,Misiones,Aristóbulo del Valle,kiosco
3163,Hernán Rojas,Formosa,Las Lomitas,restaurante
3164,Cintia Domínguez,Corrientes,Virásoro,kiosco
3165,Ariel López,Chaco,Puerto Vilelas,kiosco
3166,Jorge Romero,Corrientes,Saladas,supermercado
3167,Marta Sosa,Corrientes,Paso de los Libres,distribuidor
3168,María Acosta,Chaco,Villa Ángela,restaurante
3169,Pablo Fernández,Misiones,Jardín América,restaurante
3170,Ariel Romero,Corrientes,Curuzú Cuatiá,distribuidor
3171,Julieta Franco,Chaco,Puerto Vilelas,supermercado
3172,Mario Acosta,Chaco,General San Martín,kiosco
3173,Carlos Vera,Formosa,Ibarreta,distribuidor
3174,Ana Molina,Chaco,Fontana,supermercado
3175,Dario Vera,Formosa,Pirané,distribuidor
3176,Maximiliano Castro,Chaco,Presidencia Roque Sáenz Peña,almacén
3177,Elena Medina,Misiones,Posadas,kiosco
3178,Cintia Fernández,Corrientes,Goya,kiosco
3179,Agustín Pérez,Chaco,General San Martín,restaurante
3180,Carlos Acosta,Corrientes,Esquina,restaurante
3181,Ariel Vera,Formosa,Riacho He-Hé,almacén
3182,Marta Álvarez,Formosa,Herradura,supermercado
3183,Gabriel Álvarez,Chaco,Presidencia Roque Sáenz Peña,almacén
3184,Carlos Villalba,Formosa,Comandante Fontana,kiosco
3185,Aldana Gutiérrez,Corrientes,Mercedes,supermercado
3186,Valeria Franco,Chaco,Presidencia Roque Sáenz Peña,supermercado
3187,Agustín Pérez,Formosa,Pirané,supermercado
3188,Noelia Gutiérrez,Chaco,General San Martín,kiosco
3189,Elena Silva,Misiones,Posadas,distribuidor
3190,Daniel López,Formosa,Formosa,almacén
3191,Cintia Flores,Chaco,Presidencia Roque Sáenz Peña,restaurante
3192,Nadia Domínguez,Chaco,Las Breñas,distribuidor
3193,Sofía García,Corrientes,Virásoro,restaurante
3194,Lucía Ramírez,Formosa,Las Lomitas,almacén
3195,Federico Ramírez,Formosa,Laguna Blanca,kiosco
3196,Nicolás Martínez,Corrientes,Saladas,kiosco
3197,José Vera,Misiones,Eldorado,distribuidor
3198,Maximiliano Gómez,Formosa,Pirané,almacén
3199,Mario Valdez,Corrientes,Saladas,almacén
3200,Ariel Martínez,Chaco,Fontana,almacén
3201,Maximiliano Benítez,Misiones,Jardín América,kiosco
3202,Rocío Martínez,Misiones,Puerto Iguazú,supermercado
3203,Sofía Martínez,Corrientes,Mercedes,restaurante
3204,Romina Aguirre,Chaco,Puerto Vilelas,almacén
3205,Ivana Pérez,Misiones,Puerto Iguazú,restaurante
3206,Gabriel Ramírez,Corrientes,Curuzú Cuatiá,almacén
3207,Ana Suárez,Corrientes,Saladas,distribuidor
3208,Ezequiel Vera,Misiones,Posadas,almacén
3209,Elena Fernández,Formosa,El Colorado,almacén
3210,Federico Torres,Formosa,Laguna Blanca,supermercado
3211,Nicolás Silva,Formosa,Pirané,kiosco
3212,Gabriel Suárez,Misiones,Posadas,almacén
3213,Lucía Sosa,Misiones,Posadas,supermercado
3214,Valeria Vera,Chaco,General San Martín,restaurante
3215,Agustín Castro,Formosa,Ibarreta,restaurante
3216,Ariel Benítez,Misiones,Jardín América,kiosco
3217,Laura Silva,Chaco,Quitilipi,kiosco
3218,Romina Molina,Chaco,Quitilipi,distribuidor
3219,Damián Domínguez,Misiones,San Vicente,almacén
3220,Rocío Ramírez,Misiones,Aristóbulo del Valle,distribuidor
3221,Esteban Romero,Misiones,Montecarlo,almacén
3222,Federico Molina,Misiones,Jardín América,distribuidor
3223,Gabriel Gutiérrez,Formosa,Las Lomitas,distribuidor
3224,Jorge Silva,Corrientes,Virásoro,distribuidor
3225,Noelia Vera,Chaco,Quitilipi,kiosco
3226,Maximiliano Aguirre,Misiones,San Vicente,almacén
3227,Cintia Valdez,Formosa,Las Lomitas,almacén
3228,Aldana Medina,Misiones,Oberá,supermercado
3229,Cintia Silva,Chaco,Puerto Vilelas,supermercado
3230,Pablo Romero,Corrientes,Bella Vista,almacén
3231,Sofía Pérez,Misiones,Oberá,restaurante
3232,Romina Molina,Chaco,Barranqueras,supermercado
3233,Marta Gutiérrez,Corrientes,Ituzaingó,kiosco
3234,Aldana Aguirre,Formosa,Ibarreta,almacén
3235,Nadia Romero,Corrientes,Saladas,kiosco
3236,Dario Silva,Misiones,Leandro N. Alem,restaurante
3237,Laura Martínez,Misiones,Apóstoles,distribuidor
3238,Nicolás Ramírez,Misiones,Leandro N. Alem,distribuidor
3239,Ariel Franco,Corrientes,Corrientes,almacén
3240,Mario Benítez,Formosa,Formosa,supermercado
3241,Pablo Villalba,Corrientes,Curuzú Cuatiá,supermercado
3242,Nadia Valdez,Chaco,Presidencia Roque Sáenz Peña,distribuidor
3243,Carlos Franco,Chaco,Las Breñas,almacén
3244,Ivana Valdez,Formosa,El Colorado,almacén
3245,Florencia Duarte,Corrientes,Virásoro,supermercado
3246,Ariel Molina,Corrientes,Goya,kiosco
3247,Juan Villalba,Corrientes,Curuzú Cuatiá,almacén
3248,Brenda López,Formosa,El Colorado,almacén
3249,Elena Acosta,Corrientes,Saladas,restaurante
3250,Ezequiel Rojas,Chaco,General San Martín,restaurante
3251,Hernán Domínguez,Misiones,Montecarlo,kiosco
3252,Florencia Romero,Chaco,General San Martín,supermercado
3253,Damián Molina,Chaco,Quitilipi,kiosco
3254,Mario Sosa,Chaco,Resistencia,restaurante
3255,Federico Gutiérrez,Corrientes,Goya,kiosco
3256,Lucía Álvarez,Corrientes,Goya,almacén
3257,Maximiliano Martínez,Chaco,General San Martín,kiosco
3258,Daniel García,Chaco,Barranqueras,supermercado
3259,Pablo Flores,Chaco,Fontana,distribuidor
3260,Laura Vera,Chaco,Barranqueras,kiosco
3261,Juan Gutiérrez,Formosa,Clorinda,kiosco
3262,Diego Cardozo,Formosa,Laguna Blanca,kiosco
3263,Marta Sosa,Formosa,Riacho He-Hé,kiosco
3264,Luis Flores,Formosa,Clorinda,kiosco
3265,Ivana Suárez,Corrientes,Mercedes,supermercado
